,es,delfos,productos,detalle,32810,mendoza-clasico,tipo,productos,5,4,00:09:07,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,productos,detalle,43538,bariloche-ruta-de-la-cerveza,tipo,productos,5,4,00:01:52,0,"0,00 %","40,00 %","0,00 US$"
,es,dipviajes,vuelos,resultados,BUE,VVI,07-02-2021,,adultos,1,5,2,00:07:27,0,"0,00 %","0,00 %","0,00 US$"
",es,guelcom,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,14-08-2021,22-08-2021,h1,2-4,8",5,1,00:02:56,0,"0,00 %","0,00 %","0,00 US$"
",es,guelcom,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,17-08-2021,25-08-2021,h1,2-4,8",5,2,00:01:31,0,"0,00 %","40,00 %","0,00 US$"
,es,himalayarioiv,productos,detalle,32807,bariloche-clasico,5,3,00:00:14,0,"0,00 %","0,00 %","0,00 US$"
,es,juanpabloloconte,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,18-02-2021,25-02-2021,h1,2-0-1,5,2,00:00:27,0,"0,00 %","20,00 %","0,00 US$"
,es,marielalonneturismo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,06-06-2021,14-06-2021,h1,2,5,1,00:05:00,1,"0,00 %","20,00 %","0,00 US$"
,es,maximoaugustocenci,productos,detalle,32804,iguazu-clasico,5,1,00:01:44,0,"0,00 %","0,00 %","0,00 US$"
,es,maximoaugustocenci,productos,detalle,32970,bariloche-san-martin-de-los-andes,token,00000000-0000-0000-0000-000000000000,5,1,00:03:57,0,"0,00 %","0,00 %","0,00 US$"
,es,maximoaugustocenci,productos,detalle,32971,el-calafate-el-chalten,token,00000000-0000-0000-0000-000000000000,5,1,00:01:35,0,"0,00 %","0,00 %","0,00 US$"
,es,mooreatravel,hoteles,resultados,10355,0,maragogi-brasil,15-11-2021,22-11-2021,h1,3,5,1,00:14:41,0,"0,00 %","20,00 %","0,00 US$"
,es,newbiztravel,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,11-07-2021,17-07-2021,h1,3,5,1,00:00:32,0,"0,00 %","0,00 %","0,00 US$"
,es,patagoniasouthboundsa,hoteles,resultados,7493,0,punta-cana-republica-dominicana,15-08-2021,23-08-2021,h1,2,5,2,00:00:50,1,"0,00 %","40,00 %","0,00 US$"
,es,siddarthaviajes,hoteles,resultados,7753,0,rio-de-janeiro-brasil,01-03-2021,08-03-2021,h1,2,5,3,00:02:25,0,"0,00 %","40,00 %","0,00 US$"
,es,travellab,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,05-05-2021,15-05-2021,h1,2,5,1,00:04:50,0,"0,00 %","20,00 %","0,00 US$"
,es,turismoraysspa,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,29-05-2022,05-06-2022,h1,2-0-1,5,1,00:01:00,0,"0,00 %","20,00 %","0,00 US$"
,es,tuyuviajes,hoteles,resultados,5796,0,miami-fl-estados-unidos,09-03-2021,15-03-2021,h1,2-5,5,2,00:06:41,1,"0,00 %","40,00 %","0,00 US$"
,es,viajelisto,hoteles,resultados,7493,0,punta-cana-republica-dominicana,06-05-2021,16-05-2021,h1,2,5,1,00:07:41,0,"0,00 %","20,00 %","0,00 US$"
,es,adsmundo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,03-02-2021,12-02-2021,h1,2,4,2,00:00:25,2,"0,00 %","25,00 %","0,00 US$"
,es,adsmundo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,11-02-2021,19-02-2021,h1,2,4,2,00:00:43,2,"0,00 %","25,00 %","0,00 US$"
,es,algarroboviajesyturismo,hoteles,resultados,2856,0,florianopolis-brasil,10-03-2021,21-03-2021,h1,2,4,2,00:01:34,1,"0,00 %","50,00 %","0,00 US$"
,es,almarviajes,hoteles,resultados,9486,0,tulum-mexico,09-05-2021,16-05-2021,h1,3,4,1,00:06:24,0,"0,00 %","25,00 %","0,00 US$"
",es,amazeviajes,hoteles,resultados,6792,0,orlando-estados-unidos,20-07-2022,26-07-2022,h1,2-14,10,6",4,1,00:00:59,0,"0,00 %","25,00 %","0,00 US$"
,es,austerdmc,productos,detalle,305,buzios,tipo,productos,4,3,00:02:28,0,"0,00 %","75,00 %","0,00 US$"
,es,avallone,vuelos,resultados,MDZ,CUN,11-07-2021,19-07-2021,adultos,2,4,2,00:11:00,0,"0,00 %","50,00 %","0,00 US$"
,es,babelcarlospaz,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,17-02-2021,24-02-2021,h1,2,4,2,00:04:03,0,"0,00 %","50,00 %","0,00 US$"
,es,benzaquenviajesyturismo,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,17-03-2021,29-03-2021,h1,2,4,1,00:03:41,0,"0,00 %","25,00 %","0,00 US$"
,es,benzaquenviajesyturismo,vuelos,resultados,BUE,CUN,17-03-2021,29-03-2021,adultos,2,4,3,00:01:27,2,"0,00 %","0,00 %","0,00 US$"
,es,ceibo,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,26-02-2021,05-03-2021,h1,3,4,3,00:03:23,1,"0,00 %","25,00 %","0,00 US$"
,es,ceiboviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,21-02-2021,28-02-2021,h1,2,4,1,00:01:01,0,"0,00 %","0,00 %","0,00 US$"
,es,ceiboviajes,hoteles,resultados,7355,0,porto-seguro-brasil,19-03-2021,26-03-2021,h1,2,4,2,00:04:26,1,"0,00 %","25,00 %","0,00 US$"
,es,ceiboviajes,vuelos,resultados,BUE,PUJ,22-02-2021,28-02-2021,adultos,2,4,3,00:01:44,0,"0,00 %","0,00 %","0,00 US$"
,es,delagranitaliaviajes,productos,detalle,32787,salta-clasico,tipo,productos,4,3,00:01:35,0,"0,00 %","75,00 %","0,00 US$"
,es,delfos,hoteles,resultados,10346,0,bayahibe-republica-dominicana,13-11-2021,17-11-2021,h1,2,4,1,00:03:53,0,"0,00 %","0,00 %","0,00 US$"
